cluster_id,medoid_id,Longitude,Latitude
559,Mid5937,-113.63792262953403,53.53123664455926
560,Mid4993,-113.47937401581193,53.49785234023923
561,Mid4934,-113.38759849887971,53.51233434348998
562,Mid1601,-113.36848620653966,53.474762695578164
563,Mid2127,-113.44275564183108,53.61765050967747
564,Mid2275,-113.46736714887541,53.593770130298715
565,Mid3262,-113.52572528016907,53.510086548751325
566,Mid116,-113.41803168482674,53.37985018648315
567,Mid3696,-113.62756350851808,53.53956178821472
568,Mid2355,-113.46704663541666,53.4966298221263
569,Mid1752,-113.64029643895681,53.56808621052363
570,Mid1458,-113.53764505486734,53.59963357923862
571,Mid1872,-113.39363881601297,53.47022016044083
572,Mid4502,-113.50488367204262,53.52321154189201
573,Mid597,-113.59012127770416,53.454790767290945
574,Mid2516,-113.48609402882319,53.47640464162062
575,Mid2781,-113.51662138109417,53.42288473696906
576,Mid1191,-113.51656164092635,53.46368163133295
577,Mid1567,-113.59034685125475,53.59766897865076
578,Mid4262,-113.51660975510521,53.610423409826
579,Mid2283,-113.46730795565986,53.57193397450798
580,Mid4193,-113.62409168630198,53.529935928306855
581,Mid7,-113.41609380869991,53.592183020703345
582,Mid3212,-113.60848799095098,53.55953955541212
583,Mid2740,-113.4919710811906,53.493593220988934
584,Mid4080,-113.46752039710528,53.60356548707039
585,Mid2664,-113.43941700031019,53.42497361350106
586,Mid3368,-113.39927164677567,53.59883923140992
587,Mid4629,-113.59363895609715,53.43404483532283
588,Mid6286,-113.40297396955246,53.59050080268433
589,Mid4583,-113.38124119266853,53.61078856074844
590,Mid1220,-113.51672537550046,53.42737824806807
591,Mid1213,-113.516937171663,53.49612296443781
592,Mid1622,-113.36896731836262,53.48527904844656
593,Mid3809,-113.39644990645832,53.46358462571388
594,Mid4871,-113.41492319246674,53.53924968524994
595,Mid3817,-113.42445100657396,53.46525042542919
596,Mid2061,-113.46102925741845,53.488066044591626
597,Mid4267,-113.51688690017042,53.62453237879241
598,Mid3838,-113.39645616065681,53.46367451905012
599,Mid4753,-113.56442706047639,53.58499716218345
600,Mid2838,-113.60691273285333,53.553963099481955
601,Mid5114,-113.51486683450932,53.548233585678155
602,Mid2982,-113.64277723152856,53.54131553282792
603,Mid1743,-113.63955307179684,53.58201213924737
604,Mid1080,-113.51203539681298,53.51039089824164
605,Mid7679,-113.52435956531906,53.45014386924926
606,Mid4343,-113.53327846904986,53.54129777460492
607,Mid2342,-113.46634150355057,53.469488612132
608,Mid2576,-113.58721957035158,53.6204823644605
609,Mid1940,-113.4180191238934,53.48409018347741
610,Mid995,-113.53854175273264,53.55102306885938
611,Mid1339,-113.54110388355328,53.62031444832665
612,Mid2008,-113.4182874880176,53.49002233527406
613,Mid2434,-113.49164826287692,53.56440180020598
614,Mid4475,-113.58864275242581,53.47536384357408
615,Mid2336,-113.46634071331633,53.454302022433254
616,Mid1796,-113.56233034909748,53.45397330992241
617,Mid5799,-113.59603592519342,53.50971577827006
618,Mid601,-113.58597475446344,53.4634929924963
619,Mid3844,-113.43152917567201,53.46555389289997
620,Mid4644,-113.62226389454636,53.4395304571609
621,Mid1627,-113.36890626007529,53.45670268269045
622,Mid1592,-113.42445560281271,53.62861659668566
623,Mid2903,-113.58800658432536,53.42719607073208
624,Mid4366,-113.64268728480192,53.4851527274119
625,Mid3040,-113.6889668792748,53.547285444578336
626,Mid1466,-113.4981812929781,53.59956445833217
627,Mid3313,-113.54105135927873,53.48570427733325
628,Mid2142,-113.44292931194808,53.613068495867175
629,Mid1026,-113.48671825005147,53.55332797808163
630,Mid5839,-113.52108242922182,53.62311149746782
631,Mid3302,-113.53891910141411,53.463230825477574
632,Mid5538,-113.51157672083107,53.59494720050529
633,Mid2562,-113.34475549732375,53.540143861717596
634,Mid2394,-113.46733911303197,53.49132932850382
635,Mid4591,-113.38263280794821,53.57763745841898
636,Mid1433,-113.62743816663162,53.60192370855938
637,Mid3426,-113.57801021088522,53.515584288974125
638,Mid1221,-113.47026677653237,53.56107406838082
639,Mid3157,-113.50481016676807,53.549809850510826
640,Mid1171,-113.517102399842,53.43088438091096
641,Mid3841,-113.45806922902324,53.465317758838346
642,Mid570,-113.64998729834157,53.541246992017314
643,Mid1214,-113.51694540382108,53.49234884551839
644,Mid214,-113.57220978442508,53.58116129428304
645,Mid3718,-113.66544273814633,53.49204797693277
646,Mid4839,-113.48290519560187,53.447904827980835
647,Mid1685,-113.61560637687698,53.52164183749493
648,Mid4607,-113.38130977824605,53.611058494175154
649,Mid3443,-113.57796788667476,53.52636735684466
650,Mid4374,-113.6505337495022,53.48274969412144
651,Mid3000,-113.60976872558047,53.44011932341037
652,Mid1860,-113.48880946241357,53.46778961137308
653,Mid3582,-113.5190743719419,53.62876454961998
654,Mid32,-113.49182302884934,53.601065234295426
655,Mid3476,-113.50913499703273,53.61416706547952
656,Mid1015,-113.50481090013955,53.55142733295997
657,Mid1869,-113.39378966306921,53.46132461477665
658,Mid1847,-113.48273081606965,53.46758373077093
659,Mid2304,-113.45617370961648,53.534771644765456
660,Mid5132,-113.49924998274574,53.45758962871959
661,Mid2831,-113.60669543896704,53.553962385170195
662,Mid1901,-113.39384319910337,53.5060758928151
663,Mid1825,-113.56956664567755,53.45417932036105
664,Mid2117,-113.44283508137877,53.5976122387349
665,Mid3692,-113.63053935393836,53.53112420112274
666,Mid3472,-113.54492638745037,53.61664483155607
667,Mid2373,-113.46685482168779,53.454484040730286
668,Mid3947,-113.52503784673317,53.49714389405719
669,Mid582,-113.58906449217851,53.45415810960525
670,Mid1793,-113.57636220163765,53.45420360821238
671,Mid2428,-113.49407669477816,53.534308985642795
672,Mid3091,-113.54250881004768,53.54304077955224
673,Mid1958,-113.41849202338206,53.52408064669132
674,Mid4758,-113.42734411621656,53.58765454576232
675,Mid6656,-113.47968199881996,53.63542908049917
676,Mid3460,-113.41109078108315,53.61579157114729
677,Mid4722,-113.58423405034065,53.56314195268983
678,Mid4787,-113.60252893170949,53.566528938380316
679,Mid17,-113.4162735348537,53.59218389759598
680,Mid1252,-113.59701749617358,53.57037445190883
681,Mid4162,-113.60586231700894,53.51954333350076
682,Mid3953,-113.5079310124694,53.49824288764166
683,Mid3511,-113.59038680584182,53.553548208550964
684,Mid209,-113.5311962309166,53.5806481833045
685,Mid5683,-113.40124938223292,53.606936511014595
686,Mid4574,-113.38596172303083,53.5913133087823
687,Mid4098,-113.45511491500741,53.514907641023356
688,Mid2026,-113.41872233222182,53.524441209477644
689,Mid3733,-113.4631384305375,53.45168168998062
690,Mid954,-113.49767469251042,53.49550440388756
691,Mid187,-113.57191773596553,53.59616672723621
692,Mid1551,-113.3738314178853,53.61596188047146
693,Mid4999,-113.47938502266771,53.4809585222139
694,Mid3306,-113.53913868010034,53.47868777017867
695,Mid2100,-113.4628828255498,53.499846178314044
696,Mid4543,-113.53336045765982,53.54659983202635
697,Mid2327,-113.4666847998797,53.437050112691495
698,Mid1637,-113.6152416262103,53.51579976058516
699,Mid1931,-113.4204846696352,53.45705384344201
700,Mid4151,-113.64315616084568,53.52154751175781
701,Mid3676,-113.63105422232029,53.506414288260224
702,Mid224,-113.51554870500162,53.5816641617002
703,Mid1181,-113.51865322247066,53.43772012645218
704,Mid4240,-113.64578603886453,53.49549589646288
705,Mid3286,-113.61955086375157,53.57044823397911
706,Mid1307,-113.52700752780358,53.563738100543915
707,Mid4712,-113.57195045948227,53.56049270138144
708,Mid4594,-113.38301388367614,53.58195270787568
709,Mid1886,-113.39383459140824,53.47022115367785
710,Mid60,-113.49204664223159,53.58695826287365
711,Mid204,-113.49169668967521,53.58138548666899
712,Mid2739,-113.49203733790083,53.484517547376356
713,Mid2991,-113.42587759628918,53.53984193961938
714,Mid3416,-113.57798568409136,53.55718934166887
715,Mid2925,-113.44800371895377,53.49016326541133
716,Mid1036,-113.50831523428381,53.53562641963545
717,Mid2028,-113.41872859711289,53.530372045255135
718,Mid2204,-113.44298055673855,53.51979406290961
719,Mid2193,-113.44278501546421,53.503438483695376
720,Mid2090,-113.51947755669141,53.4982898607267
721,Mid1675,-113.61462073620795,53.426655872410414
722,Mid2785,-113.51823384933911,53.417050229745556
723,Mid1988,-113.42081766925352,53.457145319817876
724,Mid3393,-113.56574635978562,53.540251896993794
725,Mid1883,-113.39398389189633,53.46132560001755
726,Mid3859,-113.49985527586253,53.46783635287429
727,Mid3627,-113.61552992279842,53.502770959194606
728,Mid2905,-113.582595837999,53.4307717460826
729,Mid7315,-113.40623861250532,53.48457140705897
730,Mid2532,-113.45552277855153,53.50178982141669
731,Mid4215,-113.50016354396563,53.49901940775279
732,Mid7502,-113.4483997453234,53.45080579820584
733,Mid2777,-113.51804583477737,53.41704947119012
734,Mid2776,-113.52699947533087,53.41115437904188
735,Mid2132,-113.44303748897813,53.597613180979195
736,Mid1276,-113.45726039706054,53.57045105554261
737,Mid2482,-113.47590041227349,53.53791497808596
738,Mid5044,-113.52642521547773,53.53965335222807
739,Mid1390,-113.58668072543175,53.59936369236625
740,Mid1000,-113.55296353046305,53.551077840850056
741,Mid905,-113.4141019348821,53.54104287486485
742,Mid3250,-113.516496604683,53.63540370936769
743,Mid3437,-113.57817102425115,53.55736971462346
744,Mid1474,-113.45206053797801,53.59981146429972
745,Mid2176,-113.44280811824872,53.522938382797875
746,Mid3737,-113.44180768045098,53.45356089473859
747,Mid3164,-113.50291442393508,53.535693952029554
748,Mid3357,-113.39951262382338,53.598570861744626
749,Mid4136,-113.59347003765703,53.51950184124336
750,Mid5510,-113.5115318174188,53.59216137902192
751,Mid4523,-113.61171864088699,53.54130858879638
752,Mid1772,-113.47015966885147,53.45180289474621
753,Mid3496,-113.54463430171919,53.61682343831822
754,Mid3436,-113.57815272780661,53.55359554587791
755,Mid4653,-113.68885577932558,53.53075099902395
756,Mid2766,-113.55153741773994,53.56122664906943
757,Mid2167,-113.44257472850119,53.48879015268844
758,Mid1580,-113.59032321536444,53.60557648004505
759,Mid4076,-113.4673099421593,53.630252711761145
760,Mid4148,-113.65226951371078,53.52139464275469
761,Mid2976,-113.6335004837068,53.541197604121606
762,Mid2913,-113.44845402007446,53.489716038581676
763,Mid3543,-113.60263841082693,53.54631090791565
764,Mid3035,-113.689087140502,53.566695360694915
765,Mid1595,-113.36909470436271,53.52958130538456
766,Mid3518,-113.59041035995277,53.56657791881131
767,Mid4838,-113.48736707594104,53.447384886887455
768,Mid3153,-113.45319585442982,53.549315435923596
769,Mid1980,-113.41807079181507,53.43538539207962
770,Mid6437,-113.43071487094903,53.62046934242051
771,Mid211,-113.53862096335205,53.58049732657173
772,Mid6854,-113.50387494445306,53.619806492764674
773,Mid1704,-113.61543781281566,53.57636579252928
774,Mid1340,-113.54108640826203,53.62624505799718
775,Mid7512,-113.41584528299902,53.445798521739626
776,Mid1105,-113.49829337414366,53.55885854553618
777,Mid3371,-113.3910353732464,53.599696199042256
778,Mid235,-113.64434646121762,53.5733101526045
779,Mid1614,-113.36884767492906,53.47476460517871
780,Mid2561,-113.38026592493783,53.54114190135188
781,Mid1392,-113.57741018801964,53.59933131425019
782,Mid1774,-113.47609870415033,53.45227839255469
783,Mid6524,-113.47054793607862,53.51219130020864
784,Mid6597,-113.45854138385167,53.52085401096015
785,Mid2759,-113.5493788320629,53.56849716319567
786,Mid201,-113.4595319629543,53.58232282921942
787,Mid3882,-113.38515430818062,53.47413072102304
788,Mid6237,-113.40076440954924,53.48184824308855
789,Mid3322,-113.54121825805034,53.4861542220892
790,Mid7629,-113.57804291677981,53.48512171055904
791,Mid5504,-113.54502440869513,53.59220355458669
792,Mid4651,-113.68876271138605,53.519787866823066
793,Mid4257,-113.5120312404,53.62693887086185
794,Mid7535,-113.41405144397652,53.60879706578823
795,Mid174,-113.56321735473932,53.588227683764146
796,Mid2187,-113.44276084011017,53.489420048569876
797,Mid2967,-113.55297431744616,53.575250112689844
798,Mid1857,-113.48247522697949,53.467672485430995
799,Mid1232,-113.45552404995588,53.56118759107787
800,Mid5688,-113.48801163382407,53.60679997972502
801,Mid1109,-113.58418490915396,53.55891838441403
802,Mid919,-113.49371105548087,53.55623330067427
803,Mid4885,-113.46407582989737,53.49392071069055
804,Mid129,-113.3986819956516,53.62237946878947
805,Mid1079,-113.51204249560038,53.51515353408615
806,Mid1942,-113.4180810406221,53.493436056850854
807,Mid1667,-113.61514585291508,53.57609527613787
808,Mid5076,-113.5333622731485,53.54300544132962
809,Mid2323,-113.45287537822759,53.52514152668604
810,Mid980,-113.50335350691137,53.572538343860906
811,Mid3949,-113.50186855735511,53.49794819579528
812,Mid3455,-113.52429497836116,53.61485729214224
813,Mid3305,-113.53880595235064,53.474642743990266
814,Mid4015,-113.44263395732645,53.479444861362246
815,Mid2961,-113.55012260319185,53.57209434253986
816,Mid2471,-113.44622385189138,53.53760151598928
817,Mid3041,-113.68902406739996,53.55636138795696
818,Mid5642,-113.4012624998715,53.60675685747927
819,Mid6615,-113.61013355405257,53.523690898318314
820,Mid3059,-113.58418467506463,53.53923910923199
821,Mid3271,-113.52590024009503,53.51440054486191
822,Mid2012,-113.4182751538283,53.49775033763491
823,Mid1549,-113.38494285345335,53.61601949591098
824,Mid2034,-113.41867395646014,53.53953755817774
825,Mid1203,-113.51669655592057,53.48030648085317
826,Mid1699,-113.61542088416243,53.566750797111744
827,Mid6066,-113.37789299098675,53.45558160654434
828,Mid2542,-113.45582269135475,53.501791187061784
829,Mid7526,-113.45872854697802,53.47906953136552
830,Mid3950,-113.50816412823045,53.498153986283
831,Mid3731,-113.45441373911999,53.45245092243828
832,Mid7444,-113.42884701928439,53.63097396685323
833,Mid2563,-113.35885166390723,53.54013040484316
834,Mid1983,-113.41964507449406,53.45237695621262
835,Mid2447,-113.49226836957376,53.57374984688755
836,Mid102,-113.31401842153221,53.44687475183482
837,Mid3555,-113.48939093235914,53.628731474062675
838,Mid5501,-113.49798074494004,53.59201543453993
839,Mid1044,-113.50833970322533,53.55512614719953
840,Mid2575,-113.49499501989285,53.49108993036284
841,Mid1597,-113.36921388473483,53.553934187250526
842,Mid4241,-113.61820756495355,53.49747778148744
843,Mid4884,-113.47329759532937,53.493961701230425
844,Mid5328,-113.52131916270193,53.56101968139582
845,Mid4011,-113.43828215206487,53.470078902560054
846,Mid39,-113.49151490230423,53.64168017540752
847,Mid4567,-113.38254856709125,53.577097863000645
848,Mid4739,-113.59658752871474,53.57351807882325
849,Mid3769,-113.40126595793997,53.45435308985641
850,Mid3547,-113.5561961270788,53.62872821372285
851,Mid1011,-113.52947497856073,53.550987744123375
852,Mid992,-113.55294430031553,53.550898049414805
853,Mid4064,-113.52245081061697,53.51654346686257
854,Mid2768,-113.54950371949221,53.56867735261623
855,Mid2655,-113.48457743420487,53.4249074426082
856,Mid3765,-113.44113241270243,53.45373746143332
857,Mid2514,-113.48614598806942,53.514236292379216
858,Mid5471,-113.41586078906224,53.44247370552513
859,Mid4253,-113.63387152089474,53.495909298537406
860,Mid5046,-113.49633071179024,53.62381863688025
861,Mid1588,-113.40426288325071,53.6282482290866
862,Mid986,-113.60566119442807,53.55126319255932
863,Mid4059,-113.51639080514887,53.518046735644496
864,Mid6555,-113.44929381853699,53.54525382149412
865,Mid4047,-113.62496203125882,53.50396910537057
866,Mid4128,-113.64316294730845,53.52145767207851
867,Mid1300,-113.39682995923695,53.57034134953483
868,Mid1091,-113.5606466393545,53.55883424381655
869,Mid1711,-113.61482754147296,53.426746400907646
870,Mid586,-113.58573431858116,53.46313271524028
871,Mid3257,-113.51669837075845,53.593530247511204
872,Mid2223,-113.48138128270443,53.517989863273684
873,Mid0,-113.3200847141769,53.70067546443424
874,Mid172,-113.55936008768509,53.584169875894034
875,Mid1821,-113.57632578781129,53.45438320140193
876,Mid1696,-113.61544367109406,53.55641703801778
877,Mid2076,-113.46031548829284,53.48815268492956
878,Mid2873,-113.4860493092135,53.46427318085171
879,Mid996,-113.54447709695106,53.55095596127471
880,Mid5077,-113.52605823466598,53.54306657934025
881,Mid1129,-113.54538819730358,53.55886708560157
882,Mid4246,-113.64578830385668,53.49558576349113
883,Mid3253,-113.51650806331932,53.593529478721926
884,Mid7804,-113.57231191104755,53.444663887300614
885,Mid555,-113.42950267437516,53.51604622116153
886,Mid1576,-113.59040849384819,53.572239052980315
887,Mid122,-113.40665888054528,53.61046797436424
888,Mid3883,-113.37360291283096,53.47721588997824
889,Mid2596,-113.48407603727236,53.535704022155706
890,Mid117,-113.41845246351829,53.37985223692569
891,Mid3333,-113.53590031241187,53.55730303420886
892,Mid2794,-113.5103761110576,53.56160440821262
893,Mid2051,-113.41815542164477,53.403844135766676
894,Mid7110,-113.38398323418284,53.6193393624254
895,Mid4404,-113.59379082475624,53.52237845445065
896,Mid2364,-113.47299841049248,53.428002083871846
897,Mid3978,-113.43497781996433,53.46350343366153
898,Mid2292,-113.46724963046304,53.59062452466742
899,Mid7465,-113.406433873065,53.460759062562786
900,Mid4573,-113.38463563201044,53.5866337799882
901,Mid4143,-113.61783013599403,53.519672045394984
902,Mid4544,-113.55127814757314,53.546219099397696
903,Mid2294,-113.45570653465934,53.523447096983915
904,Mid59,-113.49196806956141,53.58318383018551
905,Mid1437,-113.60206317985991,53.59941583231268
906,Mid4072,-113.46732477166137,53.618391387400294
907,Mid2986,-113.62514915579013,53.54135143899755
908,Mid1686,-113.61539084013988,53.528290781648955
909,Mid3583,-113.52833365580942,53.628891249578544
910,Mid1304,-113.40917030960148,53.57040293305394
911,Mid2109,-113.4903425619196,53.49996640756727
912,Mid1855,-113.4770838177617,53.46657067846879
913,Mid1380,-113.62771994651976,53.60183472668704
914,Mid565,-113.67470534449568,53.54104720042274
915,Mid1594,-113.35929148102188,53.628644986914445
916,Mid2539,-113.43926364571068,53.509981863906134
917,Mid3445,-113.57806271972453,53.54595715301307
918,Mid2784,-113.52713383065829,53.4112447730726
919,Mid2791,-113.49647296955987,53.55570579977857
920,Mid1873,-113.39354831807353,53.47677959893507
921,Mid3330,-113.53589769578554,53.54499222601206
922,Mid7362,-113.46097893434889,53.45661435466795
923,Mid1546,-113.39647249372501,53.6147302970551
924,Mid3670,-113.63029155360205,53.49913325168275
925,Mid6,-113.41817460875562,53.584195636097235
926,Mid4649,-113.68919008515707,53.5380304972652
927,Mid1005,-113.58422533436826,53.551100738779226
928,Mid198,-113.32198890422937,53.57003044786964
929,Mid6503,-113.51749511025042,53.50843612602294
930,Mid1386,-113.54643661513325,53.599397646234124
931,Mid2085,-113.51422973953551,53.498178789367394
932,Mid2618,-113.48487338012359,53.424818857378924
933,Mid4639,-113.59354093851448,53.43422422464834
934,Mid1693,-113.61557446268205,53.54698220463312
935,Mid4032,-113.64018122649505,53.502847699305455
936,Mid1885,-113.39397516777412,53.46563892027819
937,Mid2681,-113.60173534933524,53.42463665123652
938,Mid1128,-113.53854022104474,53.558930722921595
939,Mid6707,-113.57535456668573,53.531480126583354
940,Mid1372,-113.54125708605696,53.612317598706674
941,Mid987,-113.59655807488198,53.55123283351546
942,Mid1502,-113.56581619624481,53.57484811027808
943,Mid2553,-113.4391771807305,53.5102510408817
944,Mid4720,-113.61081770084252,53.563051675720025
945,Mid1235,-113.52274136521386,53.50504248362328
946,Mid5508,-113.52171244580285,53.59211264565454
947,Mid167,-113.3635977839335,53.51607302257657
948,Mid3351,-113.5409473851743,53.414084387787064
949,Mid2600,-113.46271484160808,53.52743265710882
950,Mid3450,-113.49754585727443,53.61402911579009
951,Mid1303,-113.43088128154604,53.57032846970668
952,Mid4640,-113.60351334892229,53.434527324435706
953,Mid2872,-113.48475152136643,53.45977452300601
954,Mid2273,-113.4674752858485,53.59826358364464
955,Mid2879,-113.47977496676383,53.422460349032086
956,Mid3904,-113.41870315847821,53.54313211925999
957,Mid3352,-113.40614839258996,53.597525659967616
958,Mid4344,-113.5279061047236,53.54091724777453
959,Mid83,-113.49566155669545,53.41632801103034
960,Mid1004,-113.59655420245137,53.551322680079984
961,Mid2391,-113.46730007356847,53.486027352525014
962,Mid1016,-113.5049345008992,53.57586970243894
963,Mid2092,-113.49050446308594,53.4997873761534
964,Mid3574,-113.47449124935484,53.62875685097998
965,Mid5305,-113.47596102802518,53.56586172436197
966,Mid1715,-113.61513442444186,53.59065241111428
967,Mid7758,-113.46327174267446,53.42175829376285
968,Mid2048,-113.41838740625886,53.572874320377075
969,Mid1716,-113.61507219753808,53.607635533182105
970,Mid2763,-113.55089581143883,53.55511378372179
971,Mid1270,-113.6025582797924,53.57048284720414
972,Mid138,-113.40804770144713,53.610564711107415
973,Mid2473,-113.43727622085032,53.53755974717239
974,Mid2024,-113.41861588077163,53.518779463166105
975,Mid4369,-113.65041547751224,53.48265948774498
976,Mid1798,-113.56956394658438,53.45399958828011
977,Mid2467,-113.42261809030235,53.53847833969452
978,Mid73,-113.49551841994332,53.465391868601195
979,Mid6678,-113.48520211638214,53.5981614376141
980,Mid3996,-113.44261427424541,53.422652161195465
981,Mid4266,-113.51818581297954,53.61851707112675
982,Mid186,-113.56342970844398,53.58813859956074
983,Mid3502,-113.5579232248595,53.6146267884099
984,Mid2788,-113.47297429542975,53.552100027246865
985,Mid1285,-113.57166346490118,53.570376218694044
986,Mid5229,-113.50845998324476,53.62674454193933
987,Mid7480,-113.45052834504884,53.466900827733994
988,Mid4073,-113.4673177451397,53.624591631284936
989,Mid1069,-113.50852832906374,53.55512692239756
990,Mid1448,-113.57161976913571,53.599490444312465
991,Mid6519,-113.50823445725251,53.5122623953994
992,Mid2481,-113.4708333990468,53.53816224522408
993,Mid4308,-113.54212433905224,53.54483650670921
994,Mid1367,-113.54117687889466,53.594345483948096
995,Mid2728,-113.44793179564854,53.58289888414629
996,Mid3643,-113.63085229822845,53.506233944528
997,Mid1293,-113.49945696973272,53.5703654720647
998,Mid4750,-113.58398745368274,53.58488705224589
999,Mid4069,-113.46733331984987,53.612910017436874
1000,Mid2581,-113.58643380931763,53.62092894522716
1001,Mid3457,-113.53588641926193,53.6168796962445
1002,Mid1375,-113.41741818937611,53.59758105708105
1003,Mid606,-113.57044799213573,53.482308973488585
1004,Mid1132,-113.48926786032736,53.55926964856104
1005,Mid2438,-113.48799302656336,53.54848100013649
1006,Mid1566,-113.59092943918697,53.58239493103182
1007,Mid3482,-113.524023473794,53.61494607166325
1008,Mid1891,-113.39376126442504,53.481812924755125
1009,Mid3698,-113.62738680857473,53.54594127358092
1010,Mid4415,-113.56733724793179,53.46082099210988
1011,Mid1450,-113.55787238544937,53.59953030214267
1012,Mid3160,-113.4249221177765,53.5499017131996
1013,Mid2172,-113.44279821162235,53.51610892380641
1014,Mid1674,-113.61446464903273,53.43276594395249
1015,Mid5647,-113.48810790354159,53.6067105323401
1016,Mid4505,-113.48951344873035,53.525573139884855
1017,Mid3933,-113.50072830076168,53.48814860629383
1018,Mid3832,-113.5001981723566,53.467747926306174
1019,Mid4022,-113.4428068241653,53.42265305960938
1020,Mid4995,-113.47940989293024,53.47080431585327
1021,Mid3711,-113.63691928942887,53.46195129096117
1022,Mid4444,-113.56574228230735,53.43960795118334
1023,Mid3892,-113.41842804706931,53.54295106083338
1024,Mid1899,-113.39381784869853,53.4911587991501
1025,Mid1948,-113.41809198334863,53.497479862679505
1026,Mid231,-113.55347043050661,53.58118268372988
1027,Mid1964,-113.41843273116709,53.53908708278471
1028,Mid5160,-113.50425325781298,53.46947218077135
1029,Mid1371,-113.54128341587419,53.60863348353908
1030,Mid124,-113.40156845290274,53.61664293357894
1031,Mid3263,-113.5256881729602,53.514219982873755
1032,Mid1929,-113.42070495634617,53.461997304836096
1033,Mid3846,-113.42407484693109,53.46533847463191
1034,Mid1782,-113.48906921368985,53.45368248564999
1035,Mid3918,-113.41170492657562,53.62585883548877
1036,Mid2280,-113.4673084320711,53.563487149230035
1037,Mid1694,-113.61543904586718,53.55093559177283
1038,Mid2149,-113.4429693156935,53.57649583815065
1039,Mid5856,-113.60732231487542,53.52601805884888
1040,Mid1233,-113.46490983758292,53.561229944951776
1041,Mid5326,-113.52131208565106,53.55589764531999
1042,Mid5147,-113.50404438700458,53.46956117527538
1043,Mid7509,-113.43408753609302,53.44597618815408
1044,Mid1086,-113.5964325925022,53.55887047365477
1045,Mid230,-113.5715043316366,53.58133848838677
1046,Mid2177,-113.44280650971712,53.51961353055687
1047,Mid50,-113.49199792107927,53.61041133285483
1048,Mid2279,-113.46730518825018,53.56806998942541
1049,Mid3914,-113.4183945835207,53.56883065355359
1050,Mid3875,-113.38532860054664,53.47395189433374
1051,Mid3585,-113.45550227287983,53.62867198355274
1052,Mid6232,-113.41258231223819,53.46977561184195
1053,Mid993,-113.54503235974411,53.5509580747239
1054,Mid5013,-113.48506597881887,53.44485886586483
1055,Mid6520,-113.5302236646159,53.51226096062672
1056,Mid3403,-113.56582244399564,53.61887906492656
1057,Mid4633,-113.61027322231239,53.43580762842102
1058,Mid1799,-113.54643154171906,53.45589096071215
1059,Mid4084,-113.46752674615831,53.61327031487445
1060,Mid5307,-113.48344111403428,53.56580439870667
1061,Mid1593,-113.4367812648999,53.62867522382871
1062,Mid3214,-113.65001084401511,53.55796092608689
1063,Mid2190,-113.44278375308454,53.49732793104124
1064,Mid4971,-113.45502320926148,53.49549727817864
1065,Mid912,-113.413622771046,53.54122024740981
